Course URL LINK,Course Code,Course Name,Offering Institution,Offering Department / Unit,Offering Program,Course Type,Delivery Mode,Duration,COURSE DESCRIPTION,Prompt Engineering Topics Covered,Assessment,Unnamed: 12,Delivery Mode Clean,Course Type Clean,Offering Program Clean,Duration Clean,Duration Value,Duration Unit,Assessment Categories,Normalized Topics,SWEBOK Areas,SWEBOK Scores
https://pll.harvard.edu/course/responsible-ai-health-care-concepts-and-applications,,Responsible AI for Health Care: Concepts and Applications,Harvard University,Harvard T.H. Chan School of Public Health Executive Education,Executive Education,Executive Program,Online (Instructor-led),"FebruaryÂ 2â10,Â 2026 (9 days)","This program unveils core principles of AI, LLMs, and Generative AI in health care contexts, covering LLM applications for clinical problem solving and ethical deployment.",Prompt engineering and tuning; LLM optimization; Hallucination mitigation frameworks,"Completion of learning activities, case studies, and master classes leading to a Certificate of Completion",,Online (Synchronous),Executive Program,Executive Education,"FebruaryÂ 2â10,Â 2026 (9 days)",9,days,"['Case Study', 'Certificate Only']","['prompt engineering and tuning', 'llm optimization', 'hallucination mitigation frameworks']","['Construction', 'Foundations', 'Quality']","{'Construction': 0.6666666666666666, 'Foundations': 0.3333333333333333, 'Quality': 0.3333333333333333}"
https://pll.harvard.edu/course/generative-ai-how-use-it-and-why-it-matters,,Generative AI: How to Use It and Why It Matters,Harvard University,Harvard Kennedy School Executive Education,Executive Education,Executive Program,Online (Self-paced with live sessions),6 weeks (4â5 hours per week),"A flexible program demystifying Generative AI with step-by-step guidance on using tools like ChatGPT, covering how these models work, practical uses, and societal implications.",Prompt engineering strategies; Beyond chatbots; Agent-based prompting; RAG considerations,"Interactive exercises, thoughtâprovoking reflection prompts, and a capstone session",,Online (Asynchronous),Executive Program,Executive Education,6 weeks (4â5 hours per week),6,weeks,['None/Unspecified'],"['prompt engineering strategies', 'beyond chatbots', 'agentic/agents', 'rag considerations']","['Construction', 'Design']","{'Construction': 0.25, 'Design': 0.5}"
https://www.ischool.berkeley.edu/courses/info/290/genai,Info 290,Applied Generative AI and Large Language Models,"University of California, Berkeley",School of Information,Graduate Course,Degree-Awarding,Online (Synchronous; TuTh 9:30â11:00),Spring 2025 Semester (~14 weeks),"This course blends theoretical foundations of LLMs with hands-on applications, covering transformer architectures, prompt engineering, API integration, and RAG, with ethical considerations and bias mitigation modules.",Transformer architectures; prompt engineering; API integration; retrieval-augmented generation; open-source model use; fine-tuning; graph-based enhancements; agentic technologies; bias assessment and mitigation,Not specified,,Online (Synchronous),Degree-Awarding,Graduate,Spring 2025 Semester (~14 weeks),2025,semesters,['None/Unspecified'],"['transformer architectures', 'prompt engineering', 'api integration', 'retrieval-augmented generation', 'open-source model use', 'fine-tuning', 'graph-based enhancements', 'agentic technologies', 'bias assessment and mitigation']","['Foundations', 'Construction', 'Design', 'Quality', 'Professional Practice/Ethics']","{'Foundations': 0.2222222222222222, 'Construction': 0.2222222222222222, 'Design': 0.2222222222222222, 'Quality': 0.1111111111111111, 'Professional Practice/Ethics': 0.1111111111111111}"
https://classes.berkeley.edu/content/2024-fall-compsci-294-196-lec-196,COMPSCI 294-196,Special Topics on Decentralized Intelligence: Large Language Model Agents,"University of California, Berkeley",Electrical Engineering and Computer Sciences,Graduate Seminar,Degree-Awarding,In-Person,AugÂ 28âDecÂ 13Â 2024,Special topics vary by semester; this iteration focuses on decentralized LLM agents and prompt engineering techniques as per Division announcements.,Few-shot examples; chain-of-thought prompting; 'Act-like' roles; magic phrases; retrieval-augmented selection; self-consistency; calibration,Final exam; readings; class participation,,Unspecified,Degree-Awarding,Graduate,AugÂ 28âDecÂ 13Â 2024,,,"['Exam', 'Participation']","['few-shot examples', 'chain-of-thought prompting', ""act-like' roles"", 'magic phrases', 'retrieval-augmented selection', 'self-consistency', 'calibration']","['Models & Methods', 'Construction', 'Design']","{'Models & Methods': 0.42857142857142855, 'Construction': 0.14285714285714285, 'Design': 0.2857142857142857}"
https://classes.berkeley.edu/content/2024-spring-compsci-294-267-lec-267,COMPSCI 294-267,Understanding Large Language Models: Foundations and Safety,"University of California, Berkeley",Electrical Engineering and Computer Sciences,Graduate Seminar,Degree-Awarding,In-Person,JanÂ 16âMayÂ 03Â 2024,"Covers LLM foundations, interpretability, scaling laws, adversarial robustness, alignment, privacy, agency, reasoning, and evaluation frameworks.",Foundations of LLMs; interpretability; scaling laws; adversarial robustness; AI alignment; governance; privacy and watermarking; agency and emergence; reasoning and mathematics; benchmarking,Final exam; projects; participation,,Unspecified,Degree-Awarding,Graduate,JanÂ 16âMayÂ 03Â 2024,,,"['Exam', 'Project', 'Participation']","['foundations of llms', 'interpretability', 'scaling laws', 'adversarial robustness', 'ai alignment', 'governance', 'privacy and watermarking', 'agency and emergence', 'reasoning and mathematics', 'benchmarking']","['Foundations', 'Quality', 'Engineering Management']","{'Foundations': 0.1, 'Quality': 0.1, 'Engineering Management': 0.1}"
https://ischoolonline.berkeley.edu/data-science/curriculum/generative-ai-foundations/,,"Generative AI: Foundations, Techniques, Challenges, and Opportunities","University of California, Berkeley",School of Information Online,Graduate Certificate in Applied Data Science,Professional Certificate Course,Online (Asynchronous),3 units (semester-length),"Broad introduction to generative AI and LLMs covering history, Transformer architectures, deployment, prompt tuning, quantization, fine-tuning, and ethical challenges.",Prompt engineering; in-context learning; prompt tuning; quantization; parameter-efficient fine-tuning; debiasing; model alignment; misinformation mitigation,Not specified,,Online (Asynchronous),Professional Certificate,Graduate,3 units (semester-length),,,['None/Unspecified'],"['prompt engineering', 'in-context learning', 'prompt tuning', 'quantization', 'debiasing', 'model alignment', 'misinformation mitigation']","['Construction', 'Requirements', 'Models & Methods', 'Quality', 'Professional Practice/Ethics']","{'Construction': 0.2857142857142857, 'Requirements': 0.14285714285714285, 'Models & Methods': 0.14285714285714285, 'Quality': 0.14285714285714285, 'Professional Practice/Ethics': 0.14285714285714285}"
https://executive.law.berkeley.edu/programs/generative-ai-for-the-legal-profession/,,Generative AI for the Legal Profession,"University of California, Berkeley",Berkeley Law Executive Education,Executive Education,Executive Program,Online (Self-Paced),FebÂ 3Â 2025âFebÂ 2Â 2026 (3-week recommended schedule),"Online self-paced course for legal professionals with four modules, interactive exercises, optional live sessions, and Slack engagement on prompt engineering and AI ethics.",Prompt engineering strategies; hallucination mitigation; confidentiality management; interactive prompt exercises,Interactive exercises; case studies; Certificate of Completion; 3 MCLE credits,,Online (Asynchronous),Executive Program,Executive Education,FebÂ 3Â 2025âFebÂ 2Â 2026 (3-week recommended schedule),,,"['Case Study', 'Certificate Only']","['prompt engineering strategies', 'safety/risk', 'confidentiality management', 'interactive prompt exercises']","['Construction', 'Engineering Management', 'Quality', 'Professional Practice/Ethics']","{'Construction': 0.5, 'Engineering Management': 0.5, 'Quality': 0.25, 'Professional Practice/Ethics': 0.25}"
https://www.pace.cam.ac.uk/courses/practical-introduction-large-language-models-llms,2526NOE013,A practical introduction to Large Language Models (LLMs),University of Cambridge,Professional and Continuing Education (PACE),,Short online course,Online (Asynchronous),7 Weeks,"This non-accredited course introduces foundational concepts of LLMs, transformer architecture, and attention mechanisms, with hands-on exercises for prompt creation, refinement, and evaluation using ChatGPT, Claude, Gemini, and Copilot.",Prompt creation and refinement; zero-shot prompting; few-shot prompting; prompt tuning; chain-of-thought prompting; evaluation and bias mitigation.,"Certificate of participation and digital credential, based on completion of weekly exercises and forum participation.",,Online (Asynchronous),MOOC,Other,7 Weeks,7,weeks,"['Participation', 'Certificate Only']","['prompt creation and refinement', 'zero-shot prompting', 'few-shot prompting', 'prompt tuning', 'chain-of-thought prompting', 'evaluation and bias mitigation']","['Construction', 'Models & Methods', 'Testing', 'Quality', 'Professional Practice/Ethics']","{'Construction': 0.8333333333333334, 'Models & Methods': 0.5, 'Testing': 0.16666666666666666, 'Quality': 0.16666666666666666, 'Professional Practice/Ethics': 0.16666666666666666}"
https://www.pace.cam.ac.uk/courses/ethical-ai-ai-essentials-everyone,2526NOE009,Ethical AI: AI essentials for everyone,University of Cambridge,Professional and Continuing Education (PACE),,Short online course,Online (Asynchronous),7 Weeks,"This non-accredited course covers ethical AI principles, case studies, and responsible use of AI tools, including modules on ethical prompt engineering to create inclusive and bias-aware prompts for generative AI.",Ethical prompt engineering; user-centred prompt design; bias and fairness in prompting; ethical evaluation frameworks.,"Certificate of participation and digital credential, based on completion of discussions and practical exercises.",,Online (Asynchronous),MOOC,Other,7 Weeks,7,weeks,"['Participation', 'Certificate Only']","['ethical prompt engineering', 'user-centred prompt design', 'bias and fairness in prompting', 'ethical evaluation frameworks']","['Construction', 'Professional Practice/Ethics', 'Design', 'Quality', 'Testing']","{'Construction': 0.75, 'Professional Practice/Ethics': 0.75, 'Design': 0.25, 'Quality': 0.25, 'Testing': 0.25}"
https://rycolab.io/classes/llm-s24/,263-5354-00L,Large Language Models,ETH Zurich,Department of Computer Science (D-INFK),MSc Computer Science,Degree-Awarding,Face-to-Face (Spring),1 semester (8 ECTS),Large language models have become one of the most commonly deployed NLP inventions. Their integration into core NLP tools has dramatically increased performance and broadened applications across reasoning and coding tasks.,Prefix tuning; LoRA; few-shot prompting; chain-of-thought prompting; evaluation and bias mitigation; prompt fairness,Two assignments (theory & practical coding); class participation,,Face-to-Face,Degree-Awarding,Other,1 semester (8 ECTS),1,semesters,"['Lab/Hands-on', 'Participation']","['prompt tuning', 'lora', 'few-shot prompting', 'chain-of-thought prompting', 'evaluation and bias mitigation', 'prompt fairness']","['Construction', 'Models & Methods', 'Testing', 'Quality', 'Professional Practice/Ethics']","{'Construction': 0.6666666666666666, 'Models & Methods': 0.3333333333333333, 'Testing': 0.16666666666666666, 'Quality': 0.3333333333333333, 'Professional Practice/Ethics': 0.3333333333333333}"
https://library.ethz.ch/en/news-and-courses/courses/wissenschaftliches-schreiben-mit-chatgpt-und-anderen-ki-tools-ve.html,,Mastering scientific writing with AI-based tools,ETH Zurich,ETH Library,Continuing Education,Self-paced Online Course,Online (Asynchronous),Self-paced,"Helps you select and apply AI-based writing tools effectively. Covers model strengths/weaknesses, use cases, integrity considerations, and prompting best practices.",Effective prompting techniques; case studies on prompt usage; custom prompt tool creation,Embedded practical exercises,,Online (Asynchronous),MOOC,Other,Self-paced,,,['None/Unspecified'],"['effective prompting techniques', 'case studies on prompt usage', 'custom prompt tool creation']","['Construction', 'Design']","{'Construction': 1.0, 'Design': 0.3333333333333333}"
